last_name, first_name,player_id,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff
Freeman, Freddie,518692,2023,140,99,0.309,0.331,-0.02200000000000002,0.496,0.547,-0.051000000000000045,0.381,0.407,-0.025999999999999968
Verdugo, Alex,657077,2023,139,109,0.317,0.315,0.0020000000000000018,0.524,0.495,0.029000000000000026,0.392,0.381,0.01100000000000001
Kwan, Steven,680757,2023,139,106,0.269,0.268,0.0010000000000000009,0.319,0.327,-0.008000000000000007,0.306,0.312,-0.006000000000000005
Hoerner, Nico,663538,2023,138,117,0.31,0.315,-0.0050000000000000044,0.411,0.415,-0.0040000000000000036,0.334,0.339,-0.0050000000000000044
Turner, Trea,607208,2023,138,96,0.262,0.238,0.02400000000000002,0.392,0.348,0.04400000000000004,0.3,0.272,0.02799999999999997
Stott, Bryson,681082,2023,137,106,0.305,0.275,0.02999999999999997,0.405,0.362,0.04300000000000004,0.326,0.295,0.031000000000000028
Turner, Justin,457759,2023,136,101,0.265,0.256,0.009000000000000008,0.368,0.437,-0.069,0.33,0.348,-0.01799999999999996
Olson, Matt,621566,2023,136,66,0.248,0.203,0.044999999999999984,0.531,0.482,0.049000000000000044,0.39,0.356,0.03400000000000003
Guerrero Jr., Vladimir,665489,2023,136,104,0.311,0.324,-0.013000000000000012,0.487,0.583,-0.09599999999999997,0.384,0.423,-0.03899999999999998
Soto, Juan,665742,2023,136,75,0.222,0.24,-0.017999999999999988,0.417,0.465,-0.04800000000000004,0.352,0.373,-0.02100000000000002
Bregman, Alex,608324,2023,136,98,0.211,0.258,-0.047000000000000014,0.325,0.446,-0.121,0.307,0.365,-0.057999999999999996
Acuña Jr., Ronald,660670,2023,136,97,0.362,0.35,0.01200000000000001,0.586,0.659,-0.07300000000000006,0.443,0.467,-0.02400000000000002
Bichette, Bo,666182,2023,136,106,0.339,0.35,-0.010999999999999954,0.543,0.554,-0.01100000000000001,0.4,0.409,-0.008999999999999952
Ramírez, José,608070,2023,134,104,0.287,0.307,-0.020000000000000018,0.461,0.488,-0.02699999999999997,0.351,0.37,-0.019000000000000017
Rutschman, Adley,668939,2023,133,92,0.315,0.308,0.007000000000000006,0.472,0.511,-0.039000000000000035,0.392,0.407,-0.014999999999999958
Semien, Marcus,543760,2023,132,94,0.278,0.238,0.040000000000000036,0.47,0.372,0.09799999999999998,0.361,0.312,0.04899999999999999
Devers, Rafael,646240,2023,131,95,0.227,0.261,-0.034,0.538,0.57,-0.03199999999999992,0.338,0.37,-0.03199999999999997
India, Jonathan,663697,2023,131,93,0.273,0.258,0.015000000000000013,0.373,0.381,-0.008000000000000007,0.338,0.338,0
Schwarber, Kyle,656941,2023,131,73,0.2,0.21,-0.009999999999999981,0.427,0.416,0.01100000000000001,0.334,0.334,0
Riley, Austin,663586,2023,131,78,0.241,0.237,0.0040000000000000036,0.411,0.382,0.02899999999999997,0.329,0.32,0.009000000000000008
Mountcastle, Ryan,663624,2023,131,99,0.256,0.318,-0.062,0.504,0.652,-0.14800000000000002,0.328,0.412,-0.08399999999999996
Bogaerts, Xander,593428,2023,130,94,0.304,0.268,0.035999999999999976,0.5,0.444,0.055999999999999994,0.389,0.356,0.03300000000000003
Goldschmidt, Paul,502671,2023,130,94,0.304,0.325,-0.02100000000000002,0.509,0.606,-0.09699999999999998,0.396,0.437,-0.04099999999999998
Betts, Mookie,605141,2023,129,85,0.27,0.244,0.026000000000000023,0.486,0.428,0.057999999999999996,0.375,0.344,0.031000000000000028
Castellanos, Nick,592206,2023,129,85,0.311,0.294,0.017000000000000015,0.496,0.47,0.026000000000000023,0.374,0.357,0.017000000000000015
Peña, Jeremy,665161,2023,129,88,0.244,0.254,-0.010000000000000009,0.454,0.381,0.07300000000000001,0.325,0.304,0.02100000000000002
Ward, Taylor,621493,2023,129,84,0.209,0.22,-0.01100000000000001,0.336,0.374,-0.03799999999999998,0.298,0.321,-0.02300000000000002
Trout, Mike,545361,2023,129,76,0.297,0.279,0.01799999999999996,0.568,0.552,0.015999999999999903,0.408,0.396,0.011999999999999955
Witt Jr., Bobby,677951,2023,129,94,0.221,0.24,-0.01899999999999999,0.41,0.465,-0.05500000000000005,0.291,0.32,-0.029000000000000026
Swanson, Dansby,621020,2023,129,80,0.306,0.261,0.044999999999999984,0.407,0.448,-0.041000000000000036,0.374,0.368,0.006000000000000005
Arozarena, Randy,668227,2023,129,87,0.325,0.295,0.030000000000000027,0.57,0.608,-0.038000000000000034,0.408,0.419,-0.01100000000000001
Candelario, Jeimer,600869,2023,128,93,0.231,0.231,0,0.393,0.393,0,0.293,0.293,0
Machado, Manny,592518,2023,128,90,0.235,0.209,0.025999999999999995,0.378,0.347,0.031000000000000028,0.289,0.265,0.023999999999999966
Lowe, Nathaniel,663993,2023,128,87,0.257,0.295,-0.03799999999999998,0.451,0.49,-0.03899999999999998,0.343,0.374,-0.030999999999999972
Abreu, José,547989,2023,127,95,0.23,0.243,-0.012999999999999984,0.262,0.357,-0.09499999999999997,0.232,0.273,-0.04100000000000001
Rizzo, Anthony,519203,2023,127,85,0.282,0.265,0.01699999999999996,0.464,0.484,-0.019999999999999962,0.366,0.366,0
Vaughn, Andrew,683734,2023,127,83,0.257,0.248,0.009000000000000008,0.431,0.446,-0.015000000000000013,0.352,0.354,-0.0020000000000000018
Lindor, Francisco,596019,2023,126,76,0.215,0.22,-0.0050000000000000044,0.43,0.388,0.04199999999999998,0.332,0.324,0.008000000000000007
Bell, Josh,605137,2023,126,81,0.208,0.242,-0.034,0.377,0.401,-0.02400000000000002,0.311,0.337,-0.026000000000000023
Pasquantino, Vinnie,686469,2023,126,93,0.275,0.317,-0.04199999999999998,0.495,0.517,-0.02200000000000002,0.37,0.396,-0.026000000000000023
Bohm, Alec,664761,2023,126,92,0.27,0.261,0.009000000000000008,0.409,0.412,-0.0030000000000000027,0.328,0.325,0.0030000000000000027
Tucker, Kyle,663656,2023,126,86,0.269,0.308,-0.03899999999999998,0.442,0.563,-0.12099999999999994,0.355,0.416,-0.061
Ruiz, Esteury,665923,2023,126,91,0.255,0.239,0.016000000000000014,0.309,0.337,-0.028000000000000025,0.297,0.299,-0.0020000000000000018
Alonso, Pete,624413,2023,125,82,0.248,0.284,-0.035999999999999976,0.558,0.615,-0.05699999999999994,0.373,0.409,-0.035999999999999976
Nimmo, Brandon,607043,2023,125,86,0.32,0.295,0.025000000000000022,0.456,0.441,0.015000000000000013,0.387,0.378,0.009000000000000008
Adames, Willy,642715,2023,125,74,0.231,0.225,0.006000000000000005,0.413,0.416,-0.0030000000000000027,0.332,0.333,-0.0010000000000000009
Suárez, Eugenio,553993,2023,125,74,0.234,0.222,0.01200000000000001,0.324,0.389,-0.065,0.289,0.304,-0.015000000000000013
Arenado, Nolan,571448,2023,125,90,0.233,0.234,-0.0010000000000000009,0.31,0.326,-0.016000000000000014,0.261,0.267,-0.006000000000000005
Springer, George,543807,2023,125,94,0.216,0.257,-0.04100000000000001,0.302,0.427,-0.125,0.259,0.322,-0.063
Franco, Wander,677551,2023,125,93,0.301,0.288,0.013000000000000012,0.54,0.505,0.03500000000000003,0.388,0.37,0.018000000000000016
Meneses, Joey,608841,2023,125,94,0.267,0.266,0.0010000000000000009,0.342,0.383,-0.04099999999999998,0.283,0.296,-0.013000000000000012
Ohtani, Shohei,660271,2023,124,84,0.294,0.294,0,0.541,0.583,-0.041999999999999926,0.38,0.4,-0.020000000000000018
Albies, Ozzie,645277,2023,124,97,0.252,0.271,-0.019000000000000017,0.513,0.496,0.017000000000000015,0.342,0.345,-0.002999999999999947
Hayes, Ke'Bryan,663647,2023,124,99,0.23,0.286,-0.055999999999999966,0.363,0.442,-0.07900000000000001,0.287,0.346,-0.059
Cronenworth, Jake,630105,2023,124,84,0.229,0.261,-0.032,0.422,0.423,-0.0010000000000000009,0.313,0.33,-0.017000000000000015
Renfroe, Hunter,592669,2023,124,89,0.259,0.222,0.037000000000000005,0.509,0.403,0.10599999999999998,0.355,0.303,0.05199999999999999
Happ, Ian,664023,2023,123,77,0.294,0.286,0.008000000000000007,0.471,0.49,-0.019000000000000017,0.383,0.391,-0.008000000000000007
Chapman, Matt,656305,2023,123,79,0.374,0.328,0.045999999999999985,0.654,0.716,-0.061999999999999944,0.47,0.471,-0.0010000000000000009
Rodríguez, Julio,677594,2023,123,79,0.239,0.265,-0.026000000000000023,0.442,0.453,-0.01100000000000001,0.323,0.338,-0.015000000000000013
García, Adolis,666969,2023,122,84,0.259,0.263,-0.0040000000000000036,0.519,0.516,0.0030000000000000027,0.354,0.362,-0.008000000000000007
Mullins, Cedric,656775,2023,122,82,0.257,0.235,0.02200000000000002,0.426,0.342,0.08399999999999996,0.356,0.321,0.034999999999999976
Varsho, Daulton,662139,2023,122,78,0.198,0.211,-0.012999999999999984,0.33,0.337,-0.007000000000000006,0.283,0.297,-0.014000000000000012
France, Ty,664034,2023,122,90,0.238,0.252,-0.014000000000000012,0.352,0.372,-0.020000000000000018,0.312,0.324,-0.01200000000000001
McNeil, Jeff,643446,2023,122,93,0.304,0.248,0.055999999999999994,0.441,0.347,0.09400000000000003,0.385,0.332,0.05299999999999999
Hernández, Teoscar,606192,2023,121,74,0.202,0.245,-0.04299999999999998,0.412,0.492,-0.08000000000000002,0.28,0.338,-0.057999999999999996
Reynolds, Bryan,668804,2023,121,91,0.33,0.327,0.0030000000000000027,0.585,0.587,-0.0020000000000000018,0.399,0.413,-0.013999999999999957
Yelich, Christian,592885,2023,121,73,0.224,0.259,-0.035,0.346,0.399,-0.05300000000000005,0.298,0.333,-0.03500000000000003
Miranda, Jose,669304,2023,121,94,0.234,0.265,-0.031,0.342,0.372,-0.02999999999999997,0.287,0.31,-0.02300000000000002
Estrada, Thairo,642731,2023,121,86,0.342,0.265,0.07700000000000001,0.514,0.433,0.08100000000000002,0.397,0.333,0.064
Grisham, Trent,663757,2023,120,68,0.218,0.232,-0.014000000000000012,0.436,0.49,-0.05399999999999999,0.34,0.365,-0.024999999999999967
Torres, Gleyber,650402,2023,120,87,0.245,0.264,-0.019000000000000017,0.422,0.459,-0.03700000000000003,0.341,0.368,-0.02699999999999997
Giménez, Andrés,665926,2023,120,83,0.236,0.241,-0.0050000000000000044,0.358,0.33,0.02799999999999997,0.303,0.295,0.008000000000000007
Outman, James,681546,2023,119,62,0.282,0.252,0.02999999999999997,0.583,0.486,0.09699999999999998,0.409,0.365,0.043999999999999984
Robert Jr., Luis,673357,2023,119,77,0.216,0.245,-0.028999999999999998,0.405,0.414,-0.008999999999999952,0.287,0.304,-0.017000000000000015
Chisholm Jr., Jazz,665862,2023,119,69,0.236,0.209,0.026999999999999996,0.409,0.374,0.034999999999999976,0.304,0.28,0.023999999999999966
Hernández, Enrique,571771,2023,118,80,0.236,0.208,0.027999999999999997,0.377,0.304,0.07300000000000001,0.302,0.265,0.03699999999999998
Andrus, Elvis,462101,2023,117,86,0.2,0.214,-0.013999999999999985,0.238,0.266,-0.028000000000000025,0.231,0.248,-0.016999999999999987
Stephenson, Tyler,663886,2023,117,72,0.262,0.256,0.006000000000000005,0.32,0.379,-0.059,0.306,0.321,-0.015000000000000013
Larnach, Trevor,663616,2023,117,63,0.237,0.235,0.0020000000000000018,0.381,0.422,-0.04099999999999998,0.328,0.345,-0.01699999999999996
Blackmon, Charlie,453568,2023,117,84,0.276,0.263,0.013000000000000012,0.408,0.432,-0.02400000000000002,0.356,0.364,-0.008000000000000007
Volpe, Anthony,683011,2023,116,67,0.23,0.213,0.017000000000000015,0.37,0.344,0.026000000000000023,0.318,0.301,0.017000000000000015
Walker, Christian,572233,2023,116,88,0.255,0.256,-0.0010000000000000009,0.453,0.404,0.04899999999999999,0.318,0.312,0.006000000000000005
Santana, Carlos,467793,2023,116,84,0.267,0.266,0.0010000000000000009,0.416,0.378,0.03799999999999998,0.334,0.321,0.013000000000000012
Greene, Riley,682985,2023,116,70,0.234,0.23,0.0040000000000000036,0.327,0.378,-0.05099999999999999,0.278,0.294,-0.01599999999999996
McMahon, Ryan,641857,2023,116,62,0.223,0.238,-0.014999999999999986,0.417,0.498,-0.08100000000000002,0.314,0.351,-0.03699999999999998
Díaz, Yandy,650490,2023,116,80,0.316,0.315,0.0010000000000000009,0.579,0.555,0.02399999999999991,0.433,0.439,-0.006000000000000005
Anderson, Brian,605119,2023,116,70,0.245,0.239,0.006000000000000005,0.441,0.436,0.0050000000000000044,0.33,0.338,-0.008000000000000007
Profar, Jurickson,595777,2023,115,77,0.22,0.254,-0.034,0.34,0.336,0.0040000000000000036,0.285,0.311,-0.026000000000000023
Bryant, Kris,592178,2023,115,82,0.301,0.266,0.034999999999999976,0.427,0.402,0.024999999999999967,0.356,0.331,0.024999999999999967
Bellinger, Cody,641355,2023,114,83,0.303,0.269,0.033999999999999975,0.596,0.489,0.10699999999999998,0.41,0.364,0.045999999999999985
McCutchen, Andrew,457705,2023,113,76,0.247,0.271,-0.02400000000000002,0.462,0.447,0.015000000000000013,0.351,0.368,-0.017000000000000015
Santander, Anthony,623993,2023,113,70,0.222,0.21,0.01200000000000001,0.364,0.363,0.0010000000000000009,0.288,0.294,-0.006000000000000005
Thomas, Lane,657041,2023,113,74,0.255,0.219,0.036000000000000004,0.324,0.302,0.02200000000000002,0.291,0.267,0.023999999999999966
Steer, Spencer,668715,2023,113,73,0.24,0.19,0.04999999999999999,0.38,0.346,0.03400000000000003,0.31,0.282,0.028000000000000025
Smith, Dominic,642086,2023,113,83,0.255,0.215,0.04000000000000001,0.304,0.3,0.0040000000000000036,0.29,0.268,0.021999999999999964
Muncy, Max,571970,2023,113,57,0.241,0.247,-0.006000000000000005,0.632,0.609,0.02300000000000002,0.43,0.425,0.0050000000000000044
Buxton, Byron,621439,2023,113,66,0.257,0.228,0.028999999999999998,0.545,0.448,0.09700000000000003,0.369,0.325,0.043999999999999984
Rosario, Amed,642708,2023,113,78,0.229,0.257,-0.027999999999999997,0.324,0.4,-0.07600000000000001,0.259,0.305,-0.045999999999999985
Friedl, TJ,670770,2023,112,81,0.313,0.261,0.05199999999999999,0.434,0.335,0.09899999999999998,0.349,0.29,0.059
Perez, Salvador,521692,2023,112,86,0.279,0.28,-0.0010000000000000009,0.49,0.519,-0.029000000000000026,0.349,0.359,-0.010000000000000009
Marte, Ketel,606466,2023,112,88,0.265,0.272,-0.007000000000000006,0.49,0.453,0.03699999999999998,0.342,0.339,0.0030000000000000027
Jung, Josh,673962,2023,112,67,0.26,0.243,0.017000000000000015,0.481,0.486,-0.0050000000000000044,0.342,0.334,0.008000000000000007
Straw, Myles,664702,2023,111,78,0.247,0.245,0.0020000000000000018,0.278,0.288,-0.009999999999999953,0.284,0.285,-0.0010000000000000009
Soler, Jorge,624585,2023,111,72,0.212,0.253,-0.04100000000000001,0.444,0.513,-0.069,0.319,0.361,-0.04199999999999998
Dubón, Mauricio,643289,2023,110,95,0.305,0.304,0.0010000000000000009,0.39,0.398,-0.008000000000000007,0.315,0.318,-0.0030000000000000027
Yoshida, Masataka,807799,2023,110,84,0.298,0.292,0.006000000000000005,0.511,0.522,-0.01100000000000001,0.391,0.393,-0.0020000000000000018
Wisdom, Patrick,621550,2023,110,61,0.242,0.254,-0.01200000000000001,0.636,0.579,0.05700000000000005,0.398,0.384,0.014000000000000012
Correa, Carlos,621043,2023,110,75,0.206,0.224,-0.018000000000000016,0.361,0.356,0.0050000000000000044,0.289,0.299,-0.010000000000000009
Vargas, Miguel,678246,2023,110,69,0.236,0.269,-0.03300000000000003,0.382,0.407,-0.024999999999999967,0.338,0.359,-0.020999999999999963
Call, Alex,669743,2023,110,73,0.239,0.243,-0.0040000000000000036,0.337,0.355,-0.01799999999999996,0.311,0.318,-0.007000000000000006
Torkelson, Spencer,679529,2023,109,77,0.206,0.257,-0.05100000000000002,0.309,0.438,-0.129,0.252,0.321,-0.069
Gurriel Jr., Lourdes,666971,2023,109,85,0.265,0.266,-0.0010000000000000009,0.382,0.415,-0.032999999999999974,0.3,0.319,-0.019000000000000017
Benintendi, Andrew,643217,2023,109,84,0.277,0.258,0.019000000000000017,0.327,0.333,-0.006000000000000005,0.294,0.287,0.007000000000000006
Murphy, Sean,669221,2023,109,61,0.276,0.293,-0.01699999999999996,0.632,0.653,-0.02100000000000002,0.446,0.46,-0.014000000000000012
Melendez, MJ,669004,2023,109,59,0.177,0.204,-0.026999999999999996,0.344,0.437,-0.09300000000000003,0.271,0.315,-0.043999999999999984
Realmuto, J.T.,592663,2023,109,78,0.272,0.261,0.01100000000000001,0.466,0.432,0.03400000000000003,0.322,0.307,0.015000000000000013
Judge, Aaron,592450,2023,108,59,0.261,0.279,-0.018000000000000016,0.511,0.61,-0.09899999999999998,0.366,0.409,-0.04299999999999998
Hays, Austin,669720,2023,108,71,0.293,0.284,0.009000000000000008,0.505,0.558,-0.05300000000000005,0.363,0.378,-0.015000000000000013
Contreras, Willson,575929,2023,108,74,0.266,0.273,-0.007000000000000006,0.394,0.482,-0.08799999999999997,0.332,0.364,-0.03199999999999997
LeMahieu, DJ,518934,2023,107,65,0.26,0.254,0.006000000000000005,0.438,0.425,0.013000000000000012,0.333,0.332,0.0010000000000000009
Crawford, J.P.,641487,2023,107,66,0.23,0.257,-0.026999999999999996,0.345,0.359,-0.014000000000000012,0.329,0.346,-0.01699999999999996
Cron, C.J.,543068,2023,107,73,0.245,0.252,-0.007000000000000006,0.48,0.508,-0.028000000000000025,0.325,0.338,-0.013000000000000012
Carroll, Corbin,682998,2023,107,73,0.309,0.264,0.044999999999999984,0.536,0.452,0.08400000000000002,0.392,0.343,0.04899999999999999
Ruiz, Keibert,660688,2023,107,90,0.258,0.297,-0.03899999999999998,0.361,0.457,-0.09600000000000003,0.309,0.359,-0.04999999999999999
Kim, Ha-Seong,673490,2023,106,68,0.228,0.226,0.0020000000000000018,0.38,0.345,0.03500000000000003,0.315,0.302,0.013000000000000012
Paredes, Isaac,670623,2023,106,76,0.26,0.23,0.03,0.438,0.341,0.09699999999999998,0.338,0.289,0.049000000000000044
Alvarez, Yordan,670541,2023,106,60,0.264,0.234,0.03,0.529,0.506,0.02300000000000002,0.392,0.371,0.02100000000000002
Drury, Brandon,592273,2023,106,66,0.235,0.237,-0.0020000000000000018,0.459,0.416,0.04300000000000004,0.311,0.3,0.01100000000000001
Kelenic, Jarred,672284,2023,105,66,0.309,0.291,0.018000000000000016,0.617,0.612,0.0050000000000000044,0.416,0.407,0.009000000000000008
Marsh, Brandon,669016,2023,105,60,0.326,0.238,0.08800000000000002,0.62,0.431,0.189,0.436,0.334,0.10199999999999998
Abrams, CJ,682928,2023,105,73,0.242,0.218,0.023999999999999994,0.389,0.321,0.068,0.308,0.273,0.034999999999999976
Marte, Starling,516782,2023,105,75,0.226,0.266,-0.04000000000000001,0.301,0.411,-0.10999999999999999,0.284,0.338,-0.05400000000000005
Arraez, Luis,650333,2023,105,88,0.435,0.351,0.08400000000000002,0.543,0.478,0.06500000000000006,0.448,0.392,0.055999999999999994
Canha, Mark,592192,2023,105,72,0.225,0.222,0.0030000000000000027,0.36,0.386,-0.026000000000000023,0.3,0.311,-0.01100000000000001
