last_name, first_name,player_id,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff
Naylor, Josh,647304,2023,104,78,0.215,0.282,-0.06699999999999998,0.344,0.48,-0.136,0.264,0.349,-0.08499999999999996
Gorman, Nolan,669357,2023,104,62,0.267,0.266,0.0010000000000000009,0.522,0.529,-0.007000000000000006,0.373,0.385,-0.01200000000000001
Urshela, Gio,570482,2023,104,82,0.287,0.249,0.03799999999999998,0.337,0.352,-0.014999999999999958,0.287,0.272,0.014999999999999958
Tellez, Rowdy,642133,2023,103,67,0.258,0.249,0.009000000000000008,0.573,0.44,0.13299999999999995,0.38,0.344,0.03600000000000003
Wade Jr., LaMonte,664774,2023,103,57,0.26,0.269,-0.009000000000000008,0.558,0.565,-0.006999999999999895,0.432,0.437,-0.0050000000000000044
Lowe, Brandon,664040,2023,103,59,0.222,0.218,0.0040000000000000036,0.5,0.515,-0.015000000000000013,0.353,0.356,-0.0030000000000000027
Mancini, Trey,641820,2023,103,65,0.258,0.221,0.037000000000000005,0.376,0.345,0.031000000000000028,0.302,0.28,0.021999999999999964
De La Cruz, Bryan,650559,2023,102,61,0.253,0.249,0.0040000000000000036,0.368,0.374,-0.006000000000000005,0.291,0.293,-0.0020000000000000018
Yastrzemski, Mike,573262,2023,102,72,0.292,0.258,0.033999999999999975,0.521,0.44,0.08100000000000002,0.367,0.322,0.044999999999999984
Edman, Tommy,669242,2023,102,76,0.267,0.234,0.033,0.467,0.337,0.13,0.351,0.293,0.057999999999999996
Langeliers, Shea,669127,2023,101,64,0.217,0.216,0.0010000000000000009,0.457,0.443,0.014000000000000012,0.318,0.312,0.006000000000000005
Kemp, Tony,643393,2023,101,76,0.17,0.234,-0.064,0.227,0.311,-0.08399999999999999,0.234,0.291,-0.05699999999999997
Robles, Victor,645302,2023,100,75,0.286,0.268,0.01799999999999996,0.357,0.351,0.006000000000000005,0.334,0.326,0.008000000000000007
Raleigh, Cal,663728,2023,100,56,0.227,0.238,-0.010999999999999982,0.477,0.433,0.043999999999999984,0.341,0.332,0.009000000000000008
Báez, Javier,595879,2023,99,71,0.233,0.223,0.010000000000000009,0.289,0.271,0.01799999999999996,0.26,0.253,0.007000000000000006
Rojas, Josh,668942,2023,99,72,0.289,0.25,0.03899999999999998,0.378,0.372,0.006000000000000005,0.309,0.298,0.01100000000000001
Conforto, Michael,624424,2023,99,54,0.2,0.216,-0.015999999999999986,0.353,0.388,-0.03500000000000003,0.302,0.321,-0.019000000000000017
Cooper, Garrett,643265,2023,98,64,0.272,0.228,0.04400000000000001,0.413,0.384,0.02899999999999997,0.313,0.285,0.028000000000000025
Tovar, Ezequiel,678662,2023,98,61,0.217,0.201,0.015999999999999986,0.337,0.306,0.031000000000000028,0.266,0.247,0.019000000000000017
Segura, Jean,516416,2023,98,76,0.196,0.244,-0.04799999999999999,0.217,0.336,-0.11900000000000002,0.209,0.275,-0.06600000000000003
Martinez, J.D.,502110,2023,98,60,0.25,0.292,-0.04199999999999998,0.534,0.566,-0.03199999999999992,0.352,0.383,-0.031000000000000028
Wiemer, Joey,686894,2023,97,66,0.218,0.205,0.013000000000000012,0.356,0.375,-0.019000000000000017,0.293,0.294,-0.0010000000000000009
Cabrera, Oswaldo,665828,2023,97,74,0.198,0.203,-0.0050000000000000044,0.275,0.314,-0.03899999999999998,0.218,0.236,-0.017999999999999988
Davis, J.D.,605204,2023,97,60,0.291,0.27,0.020999999999999963,0.523,0.457,0.066,0.381,0.348,0.03300000000000003
Henderson, Gunnar,683002,2023,97,46,0.184,0.196,-0.01200000000000001,0.303,0.347,-0.043999999999999984,0.316,0.333,-0.017000000000000015
Grandal, Yasmani,518735,2023,97,63,0.235,0.221,0.013999999999999985,0.435,0.347,0.08800000000000002,0.336,0.3,0.03600000000000003
Joe, Connor,656582,2023,97,60,0.298,0.268,0.02999999999999997,0.595,0.49,0.10499999999999998,0.419,0.374,0.044999999999999984
García, Luis,671277,2023,96,83,0.236,0.286,-0.04999999999999999,0.36,0.458,-0.09800000000000003,0.274,0.338,-0.064
Díaz, Elias,553869,2023,96,69,0.33,0.273,0.056999999999999995,0.5,0.412,0.08800000000000002,0.386,0.329,0.056999999999999995
Casas, Triston,671213,2023,96,50,0.128,0.163,-0.035,0.282,0.295,-0.013000000000000012,0.264,0.282,-0.01799999999999996
Thomas, Alek,677950,2023,96,66,0.186,0.264,-0.07800000000000001,0.326,0.425,-0.09899999999999998,0.261,0.332,-0.07100000000000001
Fraley, Jake,641584,2023,96,64,0.244,0.234,0.009999999999999981,0.366,0.322,0.043999999999999984,0.316,0.299,0.017000000000000015
Taylor, Michael A.,572191,2023,95,55,0.239,0.201,0.03799999999999998,0.409,0.382,0.02699999999999997,0.304,0.276,0.02799999999999997
Castro, Rodolfo,666801,2023,95,59,0.275,0.216,0.059000000000000025,0.45,0.436,0.014000000000000012,0.366,0.337,0.02899999999999997
O'Neill, Tyler,641933,2023,94,55,0.241,0.254,-0.013000000000000012,0.356,0.453,-0.09700000000000003,0.291,0.331,-0.040000000000000036
Olivares, Edward,658668,2023,94,69,0.276,0.3,-0.023999999999999966,0.46,0.515,-0.05499999999999999,0.339,0.37,-0.030999999999999972
Merrifield, Whit,593160,2023,94,71,0.301,0.26,0.04099999999999998,0.398,0.343,0.05499999999999999,0.336,0.31,0.026000000000000023
Berti, Jon,542932,2023,94,69,0.25,0.283,-0.032999999999999974,0.369,0.411,-0.04199999999999998,0.302,0.33,-0.028000000000000025
Maton, Nick,665155,2023,94,56,0.171,0.166,0.0050000000000000044,0.366,0.348,0.018000000000000016,0.282,0.273,0.008999999999999952
Villar, David,681584,2023,93,52,0.148,0.198,-0.05000000000000002,0.333,0.408,-0.07499999999999996,0.26,0.307,-0.046999999999999986
Díaz, Aledmys,649557,2023,93,65,0.153,0.22,-0.067,0.212,0.332,-0.12000000000000002,0.206,0.278,-0.07200000000000004
Contreras, William,661388,2023,93,66,0.293,0.274,0.01899999999999996,0.402,0.427,-0.024999999999999967,0.349,0.349,0
Peterson, Jace,607054,2023,92,56,0.203,0.204,-0.0009999999999999731,0.291,0.311,-0.020000000000000018,0.275,0.283,-0.007999999999999952
Jiménez, Eloy,650391,2023,92,59,0.226,0.227,-0.0010000000000000009,0.381,0.388,-0.007000000000000006,0.298,0.3,-0.0020000000000000018
Heim, Jonah,641680,2023,92,65,0.3,0.308,-0.008000000000000007,0.575,0.613,-0.038000000000000034,0.406,0.424,-0.01799999999999996
Donovan, Brendan,680977,2023,91,68,0.277,0.235,0.04200000000000004,0.386,0.324,0.062,0.317,0.286,0.031000000000000028
Grossman, Robbie,543257,2023,91,60,0.253,0.215,0.038000000000000006,0.405,0.339,0.066,0.323,0.289,0.03400000000000003
Rosario, Eddie,592696,2023,91,61,0.224,0.244,-0.01999999999999999,0.4,0.425,-0.024999999999999967,0.293,0.312,-0.019000000000000017
Frazier, Adam,624428,2023,91,71,0.22,0.256,-0.036000000000000004,0.366,0.366,0,0.295,0.31,-0.015000000000000013
Rendon, Anthony,543685,2023,91,64,0.25,0.284,-0.033999999999999975,0.292,0.379,-0.08700000000000002,0.312,0.367,-0.05499999999999999
Rooker, Brent,667670,2023,90,54,0.333,0.302,0.031000000000000028,0.736,0.658,0.07799999999999996,0.482,0.453,0.02899999999999997
Isbel, Kyle,664728,2023,89,65,0.179,0.226,-0.047000000000000014,0.286,0.356,-0.07,0.227,0.276,-0.049000000000000016
Urías, Ramón,602104,2023,89,55,0.273,0.249,0.02400000000000002,0.39,0.354,0.03600000000000003,0.344,0.322,0.021999999999999964
Myers, Wil,571976,2023,89,50,0.222,0.21,0.01200000000000001,0.321,0.354,-0.032999999999999974,0.277,0.284,-0.006999999999999951
Noda, Ryan,676116,2023,89,38,0.225,0.214,0.01100000000000001,0.408,0.381,0.02699999999999997,0.357,0.344,0.013000000000000012
Mateo, Jorge,622761,2023,88,67,0.338,0.297,0.041000000000000036,0.636,0.538,0.09799999999999998,0.427,0.386,0.04099999999999998
Vierling, Matt,663837,2023,88,57,0.284,0.273,0.010999999999999954,0.395,0.369,0.026000000000000023,0.327,0.311,0.016000000000000014
Bae, Ji Hwan,678225,2023,88,60,0.247,0.215,0.032,0.346,0.316,0.02999999999999997,0.288,0.262,0.025999999999999968
Suwinski, Jack,669261,2023,88,48,0.264,0.246,0.018000000000000016,0.583,0.608,-0.025000000000000022,0.402,0.419,-0.01699999999999996
Burleson, Alec,676475,2023,88,70,0.228,0.264,-0.036000000000000004,0.43,0.45,-0.020000000000000018,0.308,0.333,-0.025000000000000022
Kiermaier, Kevin,595281,2023,87,62,0.275,0.262,0.013000000000000012,0.4,0.329,0.07100000000000001,0.319,0.29,0.029000000000000026
Rengifo, Luis,650859,2023,87,55,0.194,0.231,-0.037000000000000005,0.25,0.326,-0.07600000000000001,0.282,0.32,-0.038000000000000034
Margot, Manuel,622534,2023,86,66,0.247,0.239,0.008000000000000007,0.364,0.355,0.009000000000000008,0.294,0.307,-0.013000000000000012
Massey, Michael,686681,2023,85,50,0.16,0.201,-0.04100000000000001,0.173,0.312,-0.139,0.157,0.237,-0.07999999999999999
Flores, Wilmer,527038,2023,85,65,0.253,0.251,0.0020000000000000018,0.443,0.405,0.03799999999999998,0.326,0.31,0.016000000000000014
Ramírez, Harold,623912,2023,85,60,0.342,0.298,0.04400000000000004,0.658,0.511,0.14700000000000002,0.453,0.384,0.069
Kirk, Alejandro,672386,2023,84,56,0.254,0.234,0.01999999999999999,0.358,0.366,-0.008000000000000007,0.341,0.336,0.0050000000000000044
Colás, Oscar,693049,2023,84,58,0.211,0.197,0.013999999999999985,0.276,0.292,-0.01599999999999996,0.245,0.245,0
Turang, Brice,668930,2023,84,53,0.228,0.212,0.016000000000000014,0.329,0.314,0.015000000000000013,0.268,0.254,0.014000000000000012
Lowe, Josh,666139,2023,83,59,0.342,0.286,0.05600000000000005,0.632,0.537,0.09499999999999997,0.438,0.379,0.059
Barrero, Jose,676480,2023,83,51,0.216,0.21,0.006000000000000005,0.311,0.303,0.008000000000000007,0.271,0.265,0.006000000000000005
Julks, Corey,667452,2023,83,60,0.284,0.26,0.023999999999999966,0.407,0.386,0.020999999999999963,0.3,0.279,0.020999999999999963
Aguilar, Jesús,542583,2023,82,54,0.27,0.22,0.05000000000000002,0.5,0.392,0.10799999999999998,0.347,0.289,0.057999999999999996
Moreno, Gabriel,672515,2023,81,62,0.286,0.282,0.0040000000000000036,0.377,0.403,-0.026000000000000023,0.291,0.308,-0.017000000000000015
Meyers, Jake,676694,2023,81,51,0.257,0.201,0.055999999999999994,0.378,0.348,0.030000000000000027,0.312,0.274,0.03799999999999998
Hosmer, Eric,543333,2023,81,57,0.263,0.216,0.047000000000000014,0.382,0.341,0.04099999999999998,0.305,0.269,0.035999999999999976
Daza, Yonathan,602074,2023,80,63,0.27,0.229,0.04100000000000001,0.351,0.304,0.046999999999999986,0.289,0.254,0.034999999999999976
Wong, Kolten,543939,2023,80,54,0.171,0.208,-0.03699999999999998,0.186,0.272,-0.08600000000000002,0.218,0.267,-0.049000000000000016
Nola, Austin,543592,2023,79,47,0.149,0.177,-0.027999999999999997,0.224,0.24,-0.015999999999999986,0.238,0.254,-0.016000000000000014
Walker, Jordan,691023,2023,78,53,0.274,0.262,0.01200000000000001,0.397,0.372,0.025000000000000022,0.317,0.303,0.014000000000000012
Zunino, Mike,572287,2023,78,33,0.215,0.176,0.03900000000000001,0.415,0.294,0.121,0.339,0.284,0.05500000000000005
Crawford, Brandon,543063,2023,78,49,0.169,0.194,-0.024999999999999994,0.352,0.36,-0.008000000000000007,0.263,0.277,-0.014000000000000012
Maldonado, Martín,455117,2023,77,50,0.162,0.207,-0.044999999999999984,0.235,0.305,-0.07,0.228,0.272,-0.04400000000000001
Taylor, Chris,621035,2023,77,39,0.186,0.22,-0.034,0.443,0.479,-0.035999999999999976,0.293,0.321,-0.028000000000000025
Vázquez, Christian,543877,2023,77,48,0.246,0.237,0.009000000000000008,0.29,0.317,-0.027000000000000024,0.284,0.289,-0.0050000000000000044
García, Avisaíl,541645,2023,76,46,0.188,0.229,-0.04100000000000001,0.333,0.428,-0.09499999999999997,0.256,0.308,-0.05199999999999999
Kepler, Max,596146,2023,76,52,0.231,0.242,-0.010999999999999982,0.431,0.46,-0.029000000000000026,0.324,0.34,-0.016000000000000014
Carpenter, Kerry,681481,2023,75,47,0.217,0.238,-0.02099999999999999,0.464,0.495,-0.030999999999999972,0.32,0.341,-0.02100000000000002
Perdomo, Geraldo,672695,2023,75,53,0.391,0.231,0.16,0.609,0.328,0.28099999999999997,0.459,0.293,0.16600000000000004
Capel, Conner,668843,2023,75,44,0.258,0.237,0.02100000000000002,0.318,0.288,0.030000000000000027,0.306,0.285,0.02100000000000002
Burger, Jake,669394,2023,75,43,0.231,0.272,-0.04100000000000001,0.631,0.656,-0.025000000000000022,0.394,0.422,-0.02799999999999997
Arroyo, Christian,624414,2023,74,54,0.246,0.19,0.055999999999999994,0.348,0.291,0.056999999999999995,0.282,0.233,0.04899999999999996
Suzuki, Seiya,673548,2023,74,49,0.262,0.281,-0.019000000000000017,0.369,0.393,-0.02400000000000002,0.32,0.335,-0.015000000000000013
Peralta, David,444482,2023,74,59,0.186,0.255,-0.069,0.286,0.407,-0.121,0.221,0.302,-0.08099999999999999
Cruz, Nelson,443558,2023,74,51,0.296,0.248,0.04799999999999999,0.507,0.452,0.05499999999999999,0.347,0.305,0.04199999999999998
Laureano, Ramón,657656,2023,73,46,0.227,0.223,0.0040000000000000036,0.424,0.378,0.045999999999999985,0.317,0.3,0.017000000000000015
Walls, Taylor,670764,2023,73,49,0.302,0.253,0.04899999999999999,0.571,0.351,0.21999999999999997,0.415,0.322,0.09299999999999997
Newman, Kevin,621028,2023,73,60,0.217,0.277,-0.060000000000000026,0.319,0.386,-0.067,0.248,0.308,-0.06
Sabol, Blake,666165,2023,73,37,0.235,0.178,0.056999999999999995,0.471,0.405,0.06599999999999995,0.327,0.276,0.05099999999999999
Carpenter, Matt,572761,2023,73,40,0.241,0.223,0.017999999999999988,0.5,0.495,0.0050000000000000044,0.368,0.371,-0.0030000000000000027
Smith, Will,669257,2023,72,58,0.317,0.324,-0.007000000000000006,0.583,0.52,0.06299999999999994,0.407,0.403,0.003999999999999948
Ozuna, Marcell,542303,2023,72,44,0.111,0.2,-0.08900000000000001,0.222,0.394,-0.17200000000000001,0.211,0.307,-0.096
Gonzalez, Oscar,660757,2023,71,56,0.174,0.256,-0.08200000000000002,0.275,0.378,-0.10299999999999998,0.206,0.284,-0.07799999999999999
Gomes, Yan,543228,2023,71,60,0.294,0.259,0.034999999999999976,0.529,0.446,0.08300000000000002,0.356,0.322,0.033999999999999975
Solano, Donovan,456781,2023,71,51,0.292,0.295,-0.0030000000000000027,0.369,0.371,-0.0020000000000000018,0.319,0.32,-0.0010000000000000009
Jansen, Danny,643376,2023,70,46,0.177,0.217,-0.04000000000000001,0.355,0.416,-0.061,0.273,0.313,-0.03999999999999998
McCarthy, Jake,664983,2023,70,51,0.143,0.251,-0.10800000000000001,0.238,0.38,-0.14200000000000002,0.217,0.315,-0.098
Pederson, Joc,592626,2023,70,43,0.254,0.283,-0.02899999999999997,0.492,0.58,-0.08799999999999997,0.361,0.403,-0.04200000000000004
Cave, Jake,595909,2023,70,48,0.222,0.196,0.025999999999999995,0.333,0.363,-0.02999999999999997,0.275,0.282,-0.006999999999999951
Bethancourt, Christian,542194,2023,70,46,0.234,0.246,-0.011999999999999983,0.531,0.579,-0.04799999999999993,0.343,0.366,-0.022999999999999965
Brennan, Will,686823,2023,70,54,0.203,0.262,-0.059,0.313,0.349,-0.035999999999999976,0.254,0.302,-0.04799999999999999
Duran, Ezequiel,677649,2023,70,49,0.328,0.279,0.04899999999999999,0.522,0.472,0.050000000000000044,0.381,0.338,0.04299999999999998
Haase, Eric,606992,2023,70,45,0.25,0.244,0.006000000000000005,0.297,0.307,-0.010000000000000009,0.273,0.273,0
Raley, Luke,670042,2023,70,39,0.226,0.227,-0.0010000000000000009,0.613,0.581,0.03200000000000003,0.379,0.368,0.01100000000000001
Senzel, Nick,669222,2023,69,50,0.29,0.289,0.0010000000000000009,0.468,0.415,0.05300000000000005,0.364,0.344,0.020000000000000018
Sosa, Edmundo,624641,2023,69,46,0.297,0.251,0.045999999999999985,0.516,0.487,0.029000000000000026,0.357,0.326,0.030999999999999972
Gallo, Joey,608336,2023,69,35,0.22,0.214,0.006000000000000005,0.661,0.668,-0.007000000000000006,0.411,0.412,-0.0010000000000000009
Wong, Connor,657136,2023,69,45,0.29,0.244,0.045999999999999985,0.516,0.451,0.065,0.375,0.332,0.04299999999999998
Vogelbach, Daniel,596129,2023,68,38,0.278,0.21,0.06800000000000003,0.389,0.314,0.07500000000000001,0.374,0.323,0.05099999999999999
Belt, Brandon,474832,2023,68,32,0.161,0.144,0.017000000000000015,0.274,0.26,0.014000000000000012,0.231,0.219,0.01200000000000001
Nootbaar, Lars,663457,2023,68,35,0.231,0.22,0.01100000000000001,0.365,0.341,0.023999999999999966,0.351,0.338,0.012999999999999956
Smith, Kevin,675656,2023,67,42,0.194,0.189,0.0050000000000000044,0.306,0.326,-0.020000000000000018,0.223,0.227,-0.0040000000000000036
Trevino, Jose,624431,2023,67,54,0.234,0.244,-0.009999999999999981,0.406,0.355,0.051000000000000045,0.293,0.279,0.013999999999999957
Lopez, Nicky,670032,2023,67,45,0.2,0.222,-0.021999999999999992,0.291,0.277,0.013999999999999957,0.287,0.292,-0.0050000000000000044
Heyward, Jason,518792,2023,67,42,0.259,0.264,-0.0050000000000000044,0.556,0.529,0.027000000000000024,0.392,0.392,0
Carlson, Dylan,666185,2023,67,50,0.242,0.258,-0.016000000000000014,0.306,0.391,-0.08500000000000002,0.264,0.3,-0.035999999999999976
Winker, Jesse,608385,2023,67,44,0.25,0.219,0.031,0.304,0.302,0.0020000000000000018,0.309,0.296,0.013000000000000012
Dozier, Hunter,641531,2023,66,39,0.161,0.171,-0.010000000000000009,0.226,0.26,-0.034,0.2,0.216,-0.015999999999999986
Fairchild, Stuart,656413,2023,66,35,0.216,0.217,-0.0010000000000000009,0.392,0.34,0.05199999999999999,0.343,0.331,0.01200000000000001
Vosler, Jason,613564,2023,65,37,0.161,0.157,0.0040000000000000036,0.371,0.301,0.07,0.244,0.216,0.027999999999999997
Jankowski, Travis,608671,2023,65,45,0.304,0.246,0.057999999999999996,0.393,0.29,0.10300000000000004,0.353,0.294,0.059
Neto, Zach,687263,2023,65,47,0.263,0.26,0.0030000000000000027,0.333,0.363,-0.02999999999999997,0.318,0.326,-0.008000000000000007
Smith, Josh H.,669701,2023,65,30,0.143,0.174,-0.031,0.204,0.345,-0.141,0.283,0.336,-0.05300000000000005
Reyes, Franmil,614177,2023,65,37,0.186,0.175,0.01100000000000001,0.288,0.335,-0.04700000000000004,0.229,0.262,-0.033
Baddoo, Akil,668731,2023,64,38,0.222,0.218,0.0040000000000000036,0.278,0.282,-0.003999999999999948,0.281,0.279,0.0020000000000000018
McKinstry, Zach,656716,2023,64,44,0.271,0.286,-0.014999999999999958,0.458,0.508,-0.04999999999999999,0.336,0.36,-0.023999999999999966
Hilliard, Sam,656541,2023,64,30,0.276,0.224,0.05200000000000002,0.5,0.411,0.08900000000000002,0.365,0.309,0.055999999999999994
Hensley, David,682073,2023,63,33,0.143,0.17,-0.027000000000000024,0.161,0.223,-0.062,0.197,0.23,-0.033
Escobar, Eduardo,500871,2023,63,46,0.172,0.223,-0.05100000000000002,0.397,0.348,0.049000000000000044,0.256,0.269,-0.013000000000000012
Mitchell, Garrett,669003,2023,62,34,0.259,0.22,0.03900000000000001,0.466,0.332,0.134,0.333,0.268,0.065